conta|data_criacao_conta|data_extincao_conta|conta_superior|nome_conta|descricao_funcao_conta
81990304|1995-07-01|NULL|81990005|(-) IMPOSTOS E CONTR.S/SERVICOS DE TERCEIROS|Registrar os montantes correspondentes às atualizações das provisões para impostos e contribuições sobre lucros, salários, serviços de terceiros e outros, observada a variação do(s) índice(s) oficial(is) pertinente(s). Este título deve ser utilizado para registrar os montantes correspondentes às atualizações do valor apropriado em IMPOSTOS E CONTRIBUIÇÕES SOBRE LUCROS A PAGAR, código 4.9.4.10.00-8, PROVISÃO PARA IMPOSTOS E CONTRIBUIÇÕES SOBRE LUCROS, código 4.9.4.15.00-3, PROVISÃO PARA IMPOSTO DE RENDA DIFERIDO, código 4.9.4.30.00-2 e Impostos e Contribuições sobre Lucros, código 4.9.4.50.10-9, não devendo ser utilizado para registrar os montantes correspondentes às atualizações monetárias do valor apropriado em IMPOSTOS E CONTRIBUIÇÕES A RECOLHER, código 4.9.4.20.00-5 e seus subtítulos contábeis.
81990902|1995-07-01|NULL|81990005|(-) OUTROS|Registrar os montantes correspondentes às atualizações das provisões para impostos e contribuições sobre lucros, salários, serviços de terceiros e outros, observada a variação do(s) índice(s) oficial(is) pertinente(s). Este título deve ser utilizado para registrar os montantes correspondentes às atualizações do valor apropriado em IMPOSTOS E CONTRIBUIÇÕES SOBRE LUCROS A PAGAR, código 4.9.4.10.00-8, PROVISÃO PARA IMPOSTOS E CONTRIBUIÇÕES SOBRE LUCROS, código 4.9.4.15.00-3, PROVISÃO PARA IMPOSTO DE RENDA DIFERIDO, código 4.9.4.30.00-2 e Impostos e Contribuições sobre Lucros, código 4.9.4.50.10-9, não devendo ser utilizado para registrar os montantes correspondentes às atualizações monetárias do valor apropriado em IMPOSTOS E CONTRIBUIÇÕES A RECOLHER, código 4.9.4.20.00-5 e seus subtítulos contábeis.
81999006|1988-06-01|NULL|81900002|(-) OUTRAS DESPESAS OPERACIONAIS|Registrar o valor das despesas operacionais que constituam despesa efetiva da instituição, no período, para cuja escrituração não exista conta específica, bem como para a reclassificação dos saldos devedores apresentados por contas de resultado de natureza credora, decorrentes do registro da variação cambial incidente sobre operações ativas com cláusula de reajuste cambial, devendo a instituição manter controle analítico para identificar as despesas da espécie, segundo a sua natureza.
83000003|1988-06-01|NULL|80000006|(-) DESPESAS NAO OPERACIONAIS|
83100006|1988-06-01|NULL|83000003|(-) PREJUIZOS EM TRANSACOES COM|VALORES E BENS
83110003|1988-06-01|NULL|83100006|(-) PREJUIZOS NA ALIENACAO DE INVESTIMENTOS|Registrar os prejuízos ocorridos na alienação de investimentos de caráter permanente.
83130007|1988-06-01|NULL|83100006|(-) PREJUIZOS NA ALIENACAO DE PARTICIP SOCIET|Registrar o valor dos prejuízos ocorridos na alienação de participações societárias.
83140004|2017-01-01|NULL|83100006|(-) PERDAS VARIAÇÃO CAMBIAL INVESTIMENTO EXTERIOR|Perdas variação cambial investimento exterior 
83150001|1988-06-01|NULL|83100006|(-) PREJUIZOS NA ALIENACAO DE VALORES E BENS|Registrar os prejuízos ocorridos na alienação eventual de bens móveis, imóveis e valores de propriedade da instituição.
83900000|1988-06-01|NULL|83000003|(-) OUTRAS DESPESAS NAO OPERACIONAIS|
83910007|1988-06-01|NULL|83900000|(-) PERDAS DE CAPITAL|Registrar as perdas de capital suportadas em decorrência de redução da percentagem de participação no capital social de sociedade coligada e controlada e outras insubsistências ativas, bem como quaisquer superveniências passivas.
83990003|1988-06-01|NULL|83900000|(-) DESPESAS DE PROVISOES NAO OPERACIONAIS|Esta conta requer os seguintes subtítulos de uso interno: - Insubsistências Ativas - Superveniências Passivas - Outras Perdas de Capital. Nos subtítulos Insubsistências do Ativo e Superveniências do Passivo registram-se as perdas em decorrência de fatos eventuais que independem de atos da gestão administrativa. A redução de percentagem de participação no capital social de coligadas e controladas registram-se no subtítulo Outras Perdas de Capital.
83990106|1988-06-01|NULL|83990003|(-) DESVALORIZACAO DE OUTROS VALORES E BENS|Esta conta requer os seguintes subtítulos de uso interno: - Insubsistências Ativas - Superveniências Passivas - Outras Perdas de Capital. Nos subtítulos Insubsistências do Ativo e Superveniências do Passivo registram-se as perdas em decorrência de fatos eventuais que independem de atos da gestão administrativa. A redução de percentagem de participação no capital social de coligadas e controladas registram-se no subtítulo Outras Perdas de Capital.
83990209|1988-06-01|NULL|83990003|(-) PERDAS EM INVESTIMENTOS POR INCENTIVOS FISCAIS|Esta conta requer os seguintes subtítulos de uso interno: - Insubsistências Ativas - Superveniências Passivas - Outras Perdas de Capital. Nos subtítulos Insubsistências do Ativo e Superveniências do Passivo registram-se as perdas em decorrência de fatos eventuais que independem de atos da gestão administrativa. A redução de percentagem de participação no capital social de coligadas e controladas registram-se no subtítulo Outras Perdas de Capital.
83990302|1988-06-01|NULL|83990003|(-) PERDAS EM TITULOS PATRIMONIAIS|Esta conta requer os seguintes subtítulos de uso interno: - Insubsistências Ativas - Superveniências Passivas - Outras Perdas de Capital. Nos subtítulos Insubsistências do Ativo e Superveniências do Passivo registram-se as perdas em decorrência de fatos eventuais que independem de atos da gestão administrativa. A redução de percentagem de participação no capital social de coligadas e controladas registram-se no subtítulo Outras Perdas de Capital.
83990405|1988-06-01|NULL|83990003|(-) PERDAS EM ACOES E COTAS|Esta conta requer os seguintes subtítulos de uso interno: - Insubsistências Ativas - Superveniências Passivas - Outras Perdas de Capital. Nos subtítulos Insubsistências do Ativo e Superveniências do Passivo registram-se as perdas em decorrência de fatos eventuais que independem de atos da gestão administrativa. A redução de percentagem de participação no capital social de coligadas e controladas registram-se no subtítulo Outras Perdas de Capital.
83990900|1988-06-01|NULL|83990003|(-) PERDAS EM OUTROS INVESTIMENTOS|Esta conta requer os seguintes subtítulos de uso interno: - Insubsistências Ativas - Superveniências Passivas - Outras Perdas de Capital. Nos subtítulos Insubsistências do Ativo e Superveniências do Passivo registram-se as perdas em decorrência de fatos eventuais que independem de atos da gestão administrativa. A redução de percentagem de participação no capital social de coligadas e controladas registram-se no subtítulo Outras Perdas de Capital.
83990993|1989-11-01|NULL|83990003|(-) OUTRAS|Esta conta requer os seguintes subtítulos de uso interno: - Insubsistências Ativas - Superveniências Passivas - Outras Perdas de Capital. Nos subtítulos Insubsistências do Ativo e Superveniências do Passivo registram-se as perdas em decorrência de fatos eventuais que independem de atos da gestão administrativa. A redução de percentagem de participação no capital social de coligadas e controladas registram-se no subtítulo Outras Perdas de Capital.
83999004|1988-06-01|NULL|83900000|(-) OUTRAS DESPESAS NAO OPERACIONAIS|Registrar as despesas não operacionais pertencentes ao período, para cuja escrituração não exista conta específica. A instituição deve adotar desdobramentos de uso interno para identificar a natureza das despesas escrituradas nesta conta.
88000008|1988-06-01|NULL|80000006|(-) RATEIO DE RESULTADOS INTERNOS|
88100001|1988-06-01|NULL|88000008|(-) RATEIO DE RESULTADOS INTERNOS|
88110008|1988-06-01|NULL|88100001|(-) RATEIO DE RESULTADOS INTERNOS|Registrar, em caráter facultativo, as despesas que as dependências da instituição ratearem entre si. Não é permitido registrar, nos saldos globais da instituição, em balancetes, inclusive nos de junho e dezembro, qualquer diferença entre os saldos devedores e credores desta conta, uma vez que as pendências devem ser previamente regularizadas.
89000007|1988-06-01|NULL|80000006|(-) APURACAO DE RESULTADO|
89400009|1988-06-01|NULL|89000007|(-) IMPOSTO DE RENDA|
89410006|1988-06-01|NULL|89400009|(-) IMPOSTO DE RENDA|Registrar as parcelas necessárias à constituição ou reversão de provisão para imposto de renda, bem como dos valores relativos à constituição e baixa de créditos tributários, observado que: a) no subtítulo Provisão para Imposto de Renda - Valores Correntes, código 8.9.4.10.10-9, devem ser registrados os valores da provisão para imposto de renda a pagar ou a recuperar relativos ao resultado tributável do período; b) no subtítulo Provisão para Imposto de Renda - Valores Diferidos, código 8.9.4.10.20-2, devem ser registrados os valores da provisão para imposto de renda a pagar em períodos futuros, escriturados como obrigação fiscal diferida; c) no subtítulo Ativo Fiscal Diferido, código 8.9.4.10.30-5, devem ser registrados os valores correspondentes aos créditos tributários de imposto de renda.
89410109|2002-12-01|NULL|89410006|(-) PROV. P/ IMPOSTO DE RENDA - VALORES CORRENTES|Registrar as parcelas necessárias à constituição ou reversão de provisão para imposto de renda, bem como dos valores relativos à constituição e baixa de créditos tributários, observado que: a) no subtítulo Provisão para Imposto de Renda - Valores Correntes, código 8.9.4.10.10-9, devem ser registrados os valores da provisão para imposto de renda a pagar ou a recuperar relativos ao resultado tributável do período; b) no subtítulo Provisão para Imposto de Renda - Valores Diferidos, código 8.9.4.10.20-2, devem ser registrados os valores da provisão para imposto de renda a pagar em períodos futuros, escriturados como obrigação fiscal diferida; c) no subtítulo Ativo Fiscal Diferido, código 8.9.4.10.30-5, devem ser registrados os valores correspondentes aos créditos tributários de imposto de renda.
89410202|2002-12-01|NULL|89410006|(-) PROV. P/ IMPOSTO DE RENDA - VALORES DIFERIDOS_|Registrar as parcelas necessárias à constituição ou reversão de provisão para imposto de renda, bem como dos valores relativos à constituição e baixa de créditos tributários, observado que: a) no subtítulo Provisão para Imposto de Renda - Valores Correntes, código 8.9.4.10.10-9, devem ser registrados os valores da provisão para imposto de renda a pagar ou a recuperar relativos ao resultado tributável do período; b) no subtítulo Provisão para Imposto de Renda - Valores Diferidos, código 8.9.4.10.20-2, devem ser registrados os valores da provisão para imposto de renda a pagar em períodos futuros, escriturados como obrigação fiscal diferida; c) no subtítulo Ativo Fiscal Diferido, código 8.9.4.10.30-5, devem ser registrados os valores correspondentes aos créditos tributários de imposto de renda.
89410305|2002-12-01|NULL|89410006|ATIVO FISCAL DIFERIDO|Registrar as parcelas necessárias à constituição ou reversão de provisão para imposto de renda, bem como dos valores relativos à constituição e baixa de créditos tributários, observado que: a) no subtítulo Provisão para Imposto de Renda - Valores Correntes, código 8.9.4.10.10-9, devem ser registrados os valores da provisão para imposto de renda a pagar ou a recuperar relativos ao resultado tributável do período; b) no subtítulo Provisão para Imposto de Renda - Valores Diferidos, código 8.9.4.10.20-2, devem ser registrados os valores da provisão para imposto de renda a pagar em períodos futuros, escriturados como obrigação fiscal diferida; c) no subtítulo Ativo Fiscal Diferido, código 8.9.4.10.30-5, devem ser registrados os valores correspondentes aos créditos tributários de imposto de renda.
89420003|1989-11-01|NULL|89400009|(-) CONTRIBUICAO SOCIAL|Registrar as parcelas necessárias à constituição ou reversão de provisão para contribuição social, bem como dos valores relativos à constituição e baixa de créditos tributários, observado que: a) no subtítulo Provisão para Contribuição Social - Valores Correntes, código 8.9.4.20.10-6, devem ser registrados os valores da provisão para contribuição social a pagar ou a recuperar relativos ao resultado tributável do período; b) no subtítulo Provisão para Contribuição Social - Valores Diferidos, código 8.9.4.20.20-9, devem ser registrados os valores da provisão para contribuição social a pagar em períodos futuros, escriturados como obrigação fiscal diferida; c) no subtítulo Ativo Fiscal Diferido, código 8.9.4.20.30-2, devem ser registrados os valores correspondentes aos créditos tributários de contribuição social.
89420106|2002-12-01|NULL|89420003|(-) PROV. P/ CONTR. SOCIAL. - VALORES CORRENTES|Registrar as parcelas necessárias à constituição ou reversão de provisão para contribuição social, bem como dos valores relativos à constituição e baixa de créditos tributários, observado que: a) no subtítulo Provisão para Contribuição Social - Valores Correntes, código 8.9.4.20.10-6, devem ser registrados os valores da provisão para contribuição social a pagar ou a recuperar relativos ao resultado tributável do período; b) no subtítulo Provisão para Contribuição Social - Valores Diferidos, código 8.9.4.20.20-9, devem ser registrados os valores da provisão para contribuição social a pagar em períodos futuros, escriturados como obrigação fiscal diferida; c) no subtítulo Ativo Fiscal Diferido, código 8.9.4.20.30-2, devem ser registrados os valores correspondentes aos créditos tributários de contribuição social.
89420209|2002-12-01|NULL|89420003|(-) PROV. P/ CONTR. SOCIAL - VALORES DIFERIDOS|Registrar as parcelas necessárias à constituição ou reversão de provisão para contribuição social, bem como dos valores relativos à constituição e baixa de créditos tributários, observado que: a) no subtítulo Provisão para Contribuição Social - Valores Correntes, código 8.9.4.20.10-6, devem ser registrados os valores da provisão para contribuição social a pagar ou a recuperar relativos ao resultado tributável do período; b) no subtítulo Provisão para Contribuição Social - Valores Diferidos, código 8.9.4.20.20-9, devem ser registrados os valores da provisão para contribuição social a pagar em períodos futuros, escriturados como obrigação fiscal diferida; c) no subtítulo Ativo Fiscal Diferido, código 8.9.4.20.30-2, devem ser registrados os valores correspondentes aos créditos tributários de contribuição social.
89420302|2002-12-01|NULL|89420003|ATIVO FISCAL DIFERIDO|Registrar as parcelas necessárias à constituição ou reversão de provisão para contribuição social, bem como dos valores relativos à constituição e baixa de créditos tributários, observado que: a) no subtítulo Provisão para Contribuição Social - Valores Correntes, código 8.9.4.20.10-6, devem ser registrados os valores da provisão para contribuição social a pagar ou a recuperar relativos ao resultado tributável do período; b) no subtítulo Provisão para Contribuição Social - Valores Diferidos, código 8.9.4.20.20-9, devem ser registrados os valores da provisão para contribuição social a pagar em períodos futuros, escriturados como obrigação fiscal diferida; c) no subtítulo Ativo Fiscal Diferido, código 8.9.4.20.30-2, devem ser registrados os valores correspondentes aos créditos tributários de contribuição social.
89700008|1988-06-01|NULL|89000007|(-) PARTICIPACOES NO LUCRO|
89710005|1988-06-01|NULL|89700008|(-) PARTICIPACOES NO LUCRO|Registrar, mensalmente ou por ocasião do balanço, as parcelas necessárias à formação de provisão para participações no lucro. No Balanço, o saldo apresentado neste título deve ser encerrado em contrapartida com APURAÇÃO DE RESULTADO.
89710108|1988-06-01|NULL|89710005|(-) ADMINISTRADORES|Registrar, mensalmente ou por ocasião do balanço, as parcelas necessárias à formação de provisão para participações no lucro. No Balanço, o saldo apresentado neste título deve ser encerrado em contrapartida com APURAÇÃO DE RESULTADO.
89710201|1988-06-01|NULL|89710005|(-) EMPREGADOS|Registrar, mensalmente ou por ocasião do balanço, as parcelas necessárias à formação de provisão para participações no lucro. No Balanço, o saldo apresentado neste título deve ser encerrado em contrapartida com APURAÇÃO DE RESULTADO.
89710304|1988-06-01|NULL|89710005|(-) FUNDOS DE ASSISTENCIA E PREVIDENCIA|Registrar, mensalmente ou por ocasião do balanço, as parcelas necessárias à formação de provisão para participações no lucro. No Balanço, o saldo apresentado neste título deve ser encerrado em contrapartida com APURAÇÃO DE RESULTADO.
89710995|1988-06-01|NULL|89710005|(-) OUTRAS|Registrar, mensalmente ou por ocasião do balanço, as parcelas necessárias à formação de provisão para participações no lucro. No Balanço, o saldo apresentado neste título deve ser encerrado em contrapartida com APURAÇÃO DE RESULTADO.
